material_id,formula_pretty,nsites,composition,density,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,efermi,is_gap_direct,is_metal,cbm,vbm,is_magnetic,total_magnetization,total_magnetization_normalized_formula_units,num_unique_magnetic_sites
mp-1225429,Eu2Al3Ag,6,Eu2 Al3 Ag1,6.221869939133041,-20.15913390208333,-0.393477641249996,0.00862948166667,0.0,4.82818602,False,True,,,True,13.9094139,13.9094139,1.0
mp-1225214,EuAl3Ag2,6,Eu1 Al3 Ag2,6.327243335378011,-17.252439138333333,-0.347617139166667,0.0,0.0,4.99451657,False,True,,,True,7.0822009,7.0822009,1.0
mp-1219927,Pr2Al3Ag,6,Pr2 Al3 Ag1,5.463728243659411,-4.363166503333333,-0.418065155833332,0.012663635000002,0.0,4.53146391,False,True,,,False,0.0004106,0.0004106,0.0
mp-1214863,Al3Si3Ag4IO12,46,Al6 Si6 Ag8 I2 O24,4.071328448219956,-6.867974963695652,-2.529541182463767,0.0,2.364,1.3179812,False,False,3.6774,1.3134,False,0.0011656,0.0005828,0.0
mp-690987,Na7Al10Si14(AgO16)3,82,Na7 Al10 Si14 Ag3 O48,1.675478657410439,-7.446595568536585,-2.9486297460323803,0.111400461211887,2.3001,-0.76448755,False,False,1.4906,-0.8095,False,0.006390199999999,0.006390199999999,0.0
mp-849760,Al11AgO17,58,Al22 Ag2 O34,3.565588815308834,-7.667155519482758,-3.247858661091953,0.023978703965517,3.196799999999999,3.83385538,False,False,6.9887,3.7919,False,0.037711299999999,0.01885565,0.0
mp-766293,Al11AgO17,58,Al22 Ag2 O34,3.560731306824813,-7.667494924655172,-3.248198066264368,0.023639298793103,3.020899999999999,3.99851949,False,False,6.9613,3.9404,False,0.012216099999999,0.00610805,0.0
mp-865489,Mg17Al11Ag,29,Mg17 Al11 Ag1,2.33081448084404,-2.493189748620689,-0.018628987816091,0.005816035445403,0.0,4.91006391,False,True,,,False,0.0012246,0.0012246,0.0
mp-1248874,K2Al11Si13(Ag3O16)3,83,K2 Al11 Si13 Ag9 O48,2.11486942627035,-7.268419295421687,-2.725265376018072,0.11899701694778,1.376199999999999,-0.97185328,False,False,0.3696,-1.0066,False,0.0,0.0,0.0
mp-677572,Na8Al11Si13(AgO16)3,83,Na8 Al11 Si13 Ag3 O48,1.684052991835675,-7.371991557951807,-2.9322906420004142,0.11863185984186,2.1602,-0.52299567,False,False,1.5964,-0.5638000000000001,False,0.0075393,0.0075393,0.0
mp-686232,Na7Al11Si13(AgO12)4,83,Na7 Al11 Si13 Ag4 O48,1.7844219063030402,-7.309432784578313,-2.851644918027973,0.163757477710836,0.5585,-0.20035786,False,False,0.3226,-0.2359,False,0.0012873,0.0012873,0.0
mp-686702,Ca4Al11Si13(AgO16)3,79,Ca4 Al11 Si13 Ag3 O48,1.657130639852665,-7.73952189113924,-3.109347089683544,0.117550068523202,2.4986,-0.88341707,False,False,1.501199999999999,-0.9974,False,0.0001519,0.0001519,0.0
mp-690919,Na8Al11Si13(AgO16)3,83,Na8 Al11 Si13 Ag3 O48,1.666463305303017,-7.279534263614457,-2.839833347663065,0.21108915417921,0.053999999999999,-0.26368024,False,False,-0.23,-0.284,True,2.3456873,2.3456873,51.0
mp-695373,Na4Al11Si13Ag7O48,83,Na4 Al11 Si13 Ag7 O48,1.963707980695646,-7.293217541325301,-2.78116882297812,0.127129971285126,1.513199999999999,-0.84450044,False,False,0.588,-0.9252,False,0.002025899999999,0.002025899999999,0.0
mp-695452,K2Al11Si13(Ag3O16)3,83,K2 Al11 Si13 Ag9 O48,2.119905270009877,-7.257338415301204,-2.714184495897589,0.130077897068263,1.2879,-0.7686418500000001,False,False,0.4396,-0.8483,False,1.25e-05,1.25e-05,0.0
mp-706809,Ca2Al11Si13Ag7O48,81,Ca2 Al11 Si13 Ag7 O48,1.953022681228135,-7.46964565728395,-2.862925160144032,0.124605026049385,1.7280000000000002,-0.454053,False,False,1.142199999999999,-0.5858,False,0.000137699999999,0.000137699999999,0.0
mp-1248154,K6Al11Si13Ag5O48,83,K6 Al11 Si13 Ag5 O48,1.896431605426356,-7.302017014096386,-2.841348297371486,0.16466226311746,1.7062,0.26600586,True,False,1.6259,-0.0803,False,0.0,0.0,0.0
mp-686585,K6Al11Si13Ag5O48,83,K6 Al11 Si13 Ag5 O48,1.8452537888106384,-7.295800606987952,-2.835131890263052,0.170878670225893,1.6018,-0.12108593,False,False,1.444,-0.1578,False,0.0006032,0.0006032,0.0
mp-1185643,Mg16Al12Ag,29,Mg16 Al12 Ag1,2.342971983981452,-2.555774062068965,-0.008278617988505,0.016589450344828,0.0,4.92601633,False,True,,,False,0.0173929,0.0173929,0.0
mp-1185647,Mg16Al12Ag,29,Mg16 Al12 Ag1,2.362894161363959,-2.56625514137931,-0.01875969729885,0.006108371034483,0.0,4.38369083,False,True,4.357,4.3858,False,0.000911599999999,0.000911599999999,0.0
mp-677550,Ca5Al12Si12(AgO24)2,79,Ca5 Al12 Si12 Ag2 O48,1.597879098621826,-7.776616429113924,-3.178303399789029,0.122878309852314,2.2072,-0.60089141,False,False,1.5502,-0.657,False,0.000134199999999,0.000134199999999,0.0
mp-677726,Al12Si12Ag16S5O48,93,Al12 Si12 Ag16 S5 O48,3.779032655914437,-6.907435585806451,-2.458759822625447,0.101476265047789,0.0,1.6493995300000002,False,True,,,False,0.007170999999999,0.007170999999999,0.0
mp-1248193,Al12Si12Ag16S5O48,93,Al12 Si12 Ag16 S5 O48,3.805521259553209,-6.910693234086021,-2.462017470905016,0.098218616768219,0.0,1.82709957,False,True,,,True,4.0,4.0,5.0
mp-1251571,Rb11Al14Si10(AgO16)3,86,Rb11 Al14 Si10 Ag3 O48,2.289135564615293,-7.071592864883721,-2.8447549812500013,0.202553106453485,0.000799999999999,-0.6031232,False,False,-0.6024,-0.6032000000000001,True,0.0518803,0.0518803,48.0
mp-686458,Rb11Al14Si10(AgO16)3,86,Rb11 Al14 Si10 Ag3 O48,2.26339515901652,-7.044755322325582,-2.817917438691861,0.229390649011624,0.1069,-0.46885229,False,False,-0.4633,-0.5702,False,0.0366507,0.0366507,0.0
mp-570806,Mg30Al24Ag19,146,Mg60 Al48 Ag38,4.019285179761384,-2.673694806369863,-0.032273761735158,0.093046203972603,0.0,4.95439952,False,True,,,False,0.001444599999999,0.000722299999999,0.0
mp-31506,Mg32Al36Ag13,81,Mg32 Al36 Ag13,3.407999618166977,-2.826178407037037,-0.061067787551439,0.020885457654321,0.0,5.47960169,False,True,,,False,0.0415862,0.0415862,0.0
mp-43068,Na3Al3Si3AgBrO12,46,Na6 Al6 Si6 Ag2 Br2 O24,2.75892360658298,-7.07951819173913,-2.931985140034982,0.0,3.3352999999999997,0.72439306,True,False,3.9915,0.6562,False,0.0001929,9.645e-05,0.0
mp-1228698,Al4InAgS8,14,Al4 In1 Ag1 S8,3.512968959830848,-10.654509710833333,-1.001998377797617,0.056090454047618,1.330299999999999,4.82426206,True,False,6.1655,4.8352,False,0.000247,0.000247,0.0
mp-1219897,Pr5Al4(AgGe2)2,15,Pr5 Al4 Ag2 Ge4,6.153697629117107,-4.767154562,-0.5579780694444431,0.055095318333327,0.0,4.32105182,False,True,,,False,0.001804099999999,0.001804099999999,0.0
mp-1228721,Al4InAgSe8,14,Al4 In1 Ag1 Se8,4.431940641130558,-14.120981372857145,-0.8813140376785701,0.0,0.6835,3.16255508,False,False,3.1622,2.4787,False,4e-07,4e-07,0.0
mp-1228728,Al4InAgTe8,14,Al4 In1 Ag1 Te8,4.793011196934193,-20.082055795250007,-0.496294700607153,0.010837554464288,0.396099999999999,4.17845715,True,False,4.1784,3.7823,False,0.0014819,0.0014819,0.0
mp-1228170,Al5AgS8,14,Al5 Ag1 S8,3.139955004914864,-9.63252729833333,-1.111908254583328,0.029918490595239,1.5406,4.95251822,False,False,6.4912,4.9506,False,0.0004913,0.0004913,0.0
mp-1228156,Ba2(AlAg)5,12,Ba2 Al5 Ag5,5.92426256350371,-3.340279652499999,-0.275236534027775,0.0,0.0,4.24135204,False,True,4.2225,4.2436,False,2e-07,2e-07,0.0
mp-1218875,Sr2(AlAg)5,12,Sr2 Al5 Ag5,5.774374872606121,-14.511392876666669,-0.283792917083332,0.0,0.0,4.51623216,False,True,4.4945,4.5201,False,2e-07,2e-07,0.0
mp-1225828,Eu2(AlAg)5,12,Eu2 Al5 Ag5,6.830761645722591,-18.448913404166667,-0.325443170416666,0.0,0.0,4.52227748,False,True,4.5006,4.5296,True,14.1327072,14.1327072,2.0
mp-11430,Ca3Al7Ag2,12,Ca3 Al7 Ag2,3.599108543161647,-9.583935098333331,-0.337991456666666,0.0,0.0,5.14407108,False,True,,,False,0.0,0.0,0.0
mp-637182,Gd3Al7Ag2,12,Gd3 Al7 Ag2,6.195325622783804,-18.8241409525,-0.488519410833331,0.0,0.0,5.55374828,False,True,,,True,7.465017,7.465017,2.0
mp-1219243,SiAg3,4,Si1 Ag3,8.45768311252099,-18.02549466750001,0.184854339999997,0.184854339999997,0.0,4.78986044,False,True,,,False,0.000742199999999,0.000742199999999,0.0
mp-1187005,SiAg3,8,Si2 Ag6,8.412727985054694,-18.017356941250004,0.192992066249999,0.192992066249999,0.0,4.85564266,False,True,,,False,0.0001783,8.915e-05,0.0
mp-1095654,SiAg2,12,Si4 Ag8,6.8648825283166985,-16.625240028611113,0.536599599722222,0.536599599722219,0.0,3.88423306,False,True,,,False,0.0097374,0.00243435,0.0
mp-1025028,PrSiAg,6,Pr2 Si2 Ag2,6.572028760143456,-4.796452105,-0.441876382777776,0.047739625602565,0.0,4.44164166,False,True,,,False,0.0001724,8.62e-05,0.0
mp-1206152,Si(AgP)2,10,Si2 Ag4 P4,5.551968550928216,-14.007148035,-0.109213733190475,0.0,0.169999999999999,5.07151014,False,False,5.1554,4.9854,False,0.0,0.0,0.0
mp-1025220,SiAgPt5,7,Si1 Ag1 Pt5,16.452091075875916,-41.39052434190477,-0.309349164761913,0.048140315238093,0.0,6.63156543,False,True,,,False,2.1e-06,2.1e-06,0.0
mp-1222291,LiSiAg2,4,Li1 Si1 Ag2,6.586890100275008,-3.28428427,-0.029255206666665,0.094977872499999,0.0,4.58373557,False,True,,,False,0.000673099999999,0.000673099999999,0.0
mp-1190974,SiAg2S3,24,Si4 Ag8 S12,4.226396107666479,-13.051742116354164,-0.453803688593744,0.006062687395841,1.3317,2.71432257,False,False,3.9685,2.6368,False,0.0021581,0.000539525,0.0
mp-1206746,PrSiAg,3,Pr1 Si1 Ag1,6.617000947053267,-4.803508160000001,-0.448932437777777,0.040683570602564,0.0,4.49050203,False,True,,,False,0.1587795,0.1587795,0.0
mp-1222760,LaSiAg,3,La1 Si1 Ag1,6.372013405990732,-20.507992607499983,-0.5498519591666521,0.009578623333332,0.0,6.60459545,False,True,,,False,0.067921399999999,0.067921399999999,0.0
mp-1225142,EuSiAg,3,Eu1 Si1 Ag1,6.618161833173471,-6.520597903333333,-0.33514202888889,0.109467589444442,0.0,3.65042872,False,True,,,True,6.8000494,6.8000494,1.0
mp-1225450,ErSiAg,3,Er1 Si1 Ag1,8.349328056444094,-4.738084743333333,-0.459426570555554,0.107156715555555,0.0,5.01026006,False,True,,,False,0.0002622,0.0002622,0.0
mp-1225517,DySiAg,3,Dy1 Si1 Ag1,8.077157096726896,-4.763288376666667,-0.467744631111109,0.098942468888887,0.0,4.99934271,False,True,,,False,0.0002511,0.0002511,0.0
mp-1226539,CeSiAg,3,Ce1 Si1 Ag1,6.772330644743644,-5.12089698,-0.385828453888887,0.032673674722221,0.0,6.34627718,False,True,,,True,0.9984523999999992,0.9984523999999992,1.0
mp-1079093,TmSiAg,9,Tm3 Si3 Ag3,8.785094356984526,-22.38413327111111,-0.6339032611111131,0.0,0.0,5.13669164,False,True,,,False,1e-07,3.3333333333333334e-08,0.0
mp-1079690,GdSiAg,9,Gd3 Si3 Ag3,7.946716201609219,-8.004117529999998,-0.55599154722222,0.0,0.0,4.01204303,False,True,,,True,7.0731088,2.357702933333333,2.0
mp-1079794,LuSiAg,9,Lu3 Si3 Ag3,9.125039229984624,-23.34981394555556,-0.613306637777775,0.0,0.0,5.21166612,False,True,,,False,1.899999999999999e-06,6.333333333333332e-07,0.0
mp-1084844,ErSiAg,9,Er3 Si3 Ag3,8.650915768301424,-4.845241458888889,-0.5665832861111101,0.0,0.0,5.13912121,False,True,,,False,2e-07,6.666666666666668e-08,0.0
mp-1091398,YSiAg,9,Y3 Si3 Ag3,6.227226348686101,-17.458155007777776,-0.643740774444441,0.0,0.0,5.10489461,False,True,,,False,0.0,0.0,0.0
mp-1095130,DySiAg,9,Dy3 Si3 Ag3,8.329952611393354,-4.862230845555555,-0.566687099999997,0.0,0.0,5.10670827,False,True,,,False,0.0,0.0,0.0
mp-16241,YbSiAg,9,Yb3 Si3 Ag3,8.9855448376029,-22.85105906555556,-0.631385557222223,0.0,0.0,3.68281564,False,True,,,False,0.0,0.0,0.0
mp-972524,SmSiAg,9,Sm3 Si3 Ag3,7.5667777042379,-20.570818838888886,-0.6166301522222191,0.0,0.0,4.6968834600000005,False,True,,,False,0.0,0.0,0.0
mp-28195,SiAg2O3,24,Si4 Ag8 O12,5.748242855769614,-6.076559395,-1.750713328055555,0.043519272777777,0.6373000000000001,2.23362905,False,False,2.7976,2.1603,False,0.0007149,0.000178725,0.0
mp-37949,NdSiAg,6,Nd2 Si2 Ag2,6.926365372972828,-20.448497513333333,-0.5992806058333331,0.0,0.0,4.76245225,False,True,,,False,0.0,0.0,0.0
mp-1100432,ScSiAg,3,Sc1 Si1 Ag1,4.622102918496754,-13.767278865555555,0.075430832777776,0.6476954327777781,0.0,3.44686126,False,True,,,False,0.0003079,0.0003079,0.0
mp-1211042,LiSiAg2,4,Li1 Si1 Ag2,6.413990424701588,-3.2326174025,0.022411660833334,0.146644739999999,0.0,4.12594158,False,True,,,False,0.0001982,0.0001982,0.0
mp-1186999,SiAgO3,5,Si1 Ag1 O3,6.432114179278898,-6.277115192,-1.654687447333333,0.486040065333336,0.0,5.186099,False,True,,,False,0.153213,0.153213,0.0
mp-1185425,LiSiAg2,4,Li1 Si1 Ag2,6.876714922196872,-3.3479406575,-0.092911594166666,0.031321484999998,0.0,4.45018139,False,True,,,False,0.0,0.0,0.0
mp-863743,Pm2SiAg,4,Pm2 Si1 Ag1,7.264860583172506,-22.7797786025,-0.477061936249999,0.0,0.0,4.36533474,False,True,,,False,0.0003848,0.0003848,0.0
mp-7614,Si(Ag4S3)2,60,Si4 Ag32 S24,6.046393682787592,-15.474239945,-0.285906270458332,0.0,1.1051,2.89781867,True,False,3.7704,2.6653,False,0.0,0.0,0.0
mp-1205049,SiAg5O4,40,Si4 Ag20 O16,7.070107203563979,-5.06767958525,-1.124494541083332,0.046735176749999,0.7138000000000001,1.95957998,False,False,2.673499999999999,1.9597,False,0.001977,0.00049425,0.0
mp-1097120,LiSiAg2,4,Li1 Si1 Ag2,0.483018328550579,-1.7239645975000002,1.531064465833333,1.655297544999999,0.6611,-3.69036034,True,False,-3.0166,-3.6777,True,1.7082616,1.7082616,1.0
mp-1209067,Si(AgO)2,20,Si4 Ag8 O8,4.682392130746327,-4.994894728499999,-0.793471649166665,1.170227157166669,0.0,1.33354086,False,True,,,False,0.001196899999999,0.000299225,0.0
mp-556164,Si(AgO)4,18,Si2 Ag8 O8,6.668741908810977,-5.347205506666665,-1.2817707551851831,0.019595597962959,0.6733,1.91378328,False,False,2.4481,1.7748,False,0.0,0.0,0.0
mp-1094028,TiSiAg2O5,18,Ti2 Si2 Ag4 O10,5.190748696141693,-7.163852554999999,-2.303131396296296,0.062375488240737,1.334,2.59878148,True,False,3.8672,2.5332,False,1.54e-05,7.699999999999999e-06,0.0
mp-647305,SiAg5ClO4,176,Si16 Ag80 Cl16 O64,6.125822824472009,-4.9218205059659095,-1.169058042178029,0.028185624185605,0.4149,1.71721536,False,False,2.132,1.7171,False,0.0,0.0,0.0
mp-1200173,CrSi(Ag3O4)2,32,Cr2 Si2 Ag12 O16,6.137940478851,-5.6897841153125,-1.207304139687499,0.052681273541664,0.0012,1.87245021,False,False,1.8727,1.8715,False,0.0033098,0.0016549,0.0
mp-555015,SiAg6SO8,32,Si2 Ag12 S2 O16,6.09093920501065,-5.423728369375,-1.285976503593748,0.0,0.0,2.22340083,False,True,,,False,0.0015547,0.00077735,0.0
mp-559745,SiAg8(SO2)2,30,Si2 Ag16 S4 O8,6.207738995562392,-4.290863210333333,-0.5418326168888871,0.476033356166664,0.0,2.495411599999999,False,True,,,False,0.0003525,0.00017625,0.0
mp-1198966,SiAg2(S2O7)3,180,Si6 Ag12 S36 O126,3.129228723564579,-6.354427204999999,-1.69300184611111,0.0,3.529599999999999,0.84675226,False,False,4.0497,0.5201,False,0.0032641,0.000544016666666,0.0
mp-17389,Pr3SiAgSe7,24,Pr6 Si2 Ag2 Se14,5.9575521110260174,-5.542628404166667,-1.615457535256076,0.0,1.4423,3.38166338,False,False,4.7224,3.2801,False,0.0025607,0.00128035,0.0
mp-17719,La3SiAgS7,24,La6 Si2 Ag2 S14,4.63683582124118,-6.23421192125,-1.897706837013888,0.0,1.9663,5.31582187,False,False,7.1977,5.2314,False,0.001194199999999,0.000597099999999,0.0
mp-17827,Nd3SiAgSe7,24,Nd6 Si2 Ag2 Se14,6.106341964553033,-5.531105220833333,-1.6107653583810762,0.0,1.4465,3.40623488,False,False,4.7557,3.3092,False,0.0021214,0.0010607,0.0
mp-18071,Ce3SiAgSe7,24,Ce6 Si2 Ag2 Se14,6.020358512321202,-5.77050008125,-1.557959609422742,0.0,0.0,5.56090766,False,True,,,True,3.5796408,1.7898204,1.0
mp-6485,La3SiAgSe7,24,La6 Si2 Ag2 Se14,5.807152774765752,-5.681573627083334,-1.719268846506076,0.0,1.6531,4.69568614,False,False,6.2076,4.5545,False,0.0013858,0.0006929,0.0
mp-863032,Sm3SiAgS7,24,Sm6 Si2 Ag2 S14,5.205836866043843,-6.063931434583334,-1.7817815928472212,0.0,1.7935999999999992,4.00992478,False,False,5.7978000000000005,4.0042,False,0.002540799999999,0.001270399999999,0.0
mp-863751,Pr3SiAgS7,24,Pr6 Si2 Ag2 S14,4.8085383154329655,-6.09565310375,-1.7942819311805551,0.0,1.7613,3.95278874,False,False,5.6195,3.8582,False,0.0,0.0,0.0
mp-864666,Nd3SiAgS7,24,Nd6 Si2 Ag2 S14,4.957879859865972,-16.300674163333333,-1.7488467235156242,0.0,1.770899999999999,3.95998056,False,False,5.6525,3.8816,False,1e-07,5e-08,0.0
mp-866605,Ce3SiAgS7,24,Ce6 Si2 Ag2 S14,4.860295438228026,-6.34063535,-1.753894574513887,0.0,0.019699999999999,6.90846231,False,False,6.9197,6.9,True,5.9991887,2.99959435,1.0
mp-7880,Sr(SiAg)2,5,Sr1 Si2 Ag2,5.910988575247062,-15.38402041,-0.3030315,0.0,0.0,4.44923685,False,True,,,False,1.7e-06,1.7e-06,0.0
mp-1247312,Si2AgN3,18,Si6 Ag3 N9,5.6414582158083775,-11.685927359513888,-0.6376509680555521,0.389749503055556,1.8527999999999991,9.16183095,False,False,9.1619,7.3091,False,0.0002747,9.156666666666668e-05,0.0
mp-1246476,Si2AgN3,12,Si4 Ag2 N6,5.205060214257465,-11.87481445034722,-0.8265380588888881,0.200862412222221,0.0,8.10696175,False,True,,,False,2.88e-05,1.44e-05,0.0
mp-541728,Si2Ag6O7,60,Si8 Ag24 O28,6.220687062223132,-5.618925945833333,-1.449326668166665,0.049186184055552,0.33,2.1721862,False,False,2.4221,2.0921,False,0.0016535,0.000413375,0.0
mp-1208960,Si2Ag2O5,36,Si8 Ag8 O20,4.389813565353269,-6.811547441388889,-2.225290058981481,0.061808789537037,1.2165,1.5685678200000002,False,False,2.7849,1.5684,False,4.599999999999997e-06,1.149999999999999e-06,0.0
mp-1025390,LaSi2Ag,8,La2 Si4 Ag2,6.155448156995245,-17.74883293625,-0.5867863012499971,0.0,0.0,7.85796674,False,True,,,False,0.0001916,9.580000000000002e-05,0.0
mp-1025554,PrSi2Ag,8,Pr2 Si4 Ag2,6.355675614111812,-5.13068203375,-0.508420734583332,0.0,0.0,6.30746657,False,True,,,False,0.0,0.0,0.0
mp-1080480,CeSi2Ag,8,Ce2 Si4 Ag2,6.449691790505107,-5.407201610000001,-0.499570707916666,0.0,0.0,7.57026617,False,True,,,True,1.8308763,0.91543815,1.0
mp-1206055,NdSi2Ag,8,Nd2 Si4 Ag2,6.518510086799715,-17.6313250675,-0.550971238125001,0.0,0.0,6.16695483,False,True,,,False,3e-07,1.5e-07,0.0
mp-1219350,Si2Ag9NO11,23,Si2 Ag9 N1 O11,5.963852792509792,-5.450610660869565,-1.137440053695651,0.02899090644927,0.150299999999999,1.54982361,False,False,1.6939000000000002,1.5436,False,0.0022532,0.0022532,0.0
mp-1235411,LiSi2(AgO)8,19,Li1 Si2 Ag8 O8,6.141209615055902,-5.236856533684211,-1.284922407719296,0.120564698157894,0.0,2.67618667,False,True,,,False,1.49e-05,1.49e-05,0.0
mp-1207721,YSi2Ag3O7,78,Y6 Si12 Ag18 O42,5.168644085322941,-7.029172915897436,-2.373460021282052,0.044191751762822,1.3627999999999991,3.18137263,True,False,3.1811,1.8183,False,0.0048825,0.000813749999999,0.0
mp-1214285,BeSi(AgO2)2,64,Be8 Si8 Ag16 O32,5.707875502260661,-6.392536429374999,-2.062230145416666,0.059561146874997,0.7882,3.40065512,True,False,3.4003,2.6121,False,0.0020353,0.0002544125,0.0
mp-1210646,MnSi(AgSe2)2,16,Mn2 Si2 Ag4 Se8,5.025787114694572,-4.8297105375000005,-0.54760371382992,0.0,0.6252,2.9396660800000003,True,False,2.9392,2.314,True,10.0009883,5.00049415,1.0
mp-1210667,MnSi(AgTe2)2,16,Mn2 Si2 Ag4 Te8,5.358569002102307,-21.167193510312494,-0.187474660247836,0.025482757031248,0.2972,3.89582611,False,False,3.8959,3.5987,True,10.0009968,5.0004984,1.0
mp-1219355,SiAg6HgSe6,28,Si2 Ag12 Hg2 Se12,6.343058381270891,-3.504522458214285,-0.378230672254463,0.0,0.1021,1.78017493,True,False,1.7796,1.6775,False,0.0030572,0.0015286,0.0
mp-1189794,FeSi(AgS2)2,16,Fe2 Si2 Ag4 S8,4.217616311405268,-5.114184876875,-0.5978341960416661,0.098972255208333,0.0,3.76396887,False,True,,,True,8.0009465,4.00047325,1.0
mp-1189914,ZnSi(AgS2)2,16,Zn2 Si2 Ag4 S8,4.364531119583839,-12.168504556875,-0.601970757031249,0.0,1.6859000000000002,2.65690428,False,False,4.2361,2.5502,False,5e-07,2.5e-07,0.0
mp-9359,ZnSi(AgO2)2,16,Zn2 Si2 Ag4 O8,5.70457651359044,-5.7845601775,-1.764212550416665,0.038422527604167,0.607499999999999,1.67676181,False,False,2.2317,1.6242,False,0.0008745,0.00043725,0.0
mp-558407,In2Si(AgS3)2,22,In4 Si2 Ag4 S12,4.223800743358384,-13.773394714545462,-0.6054926228977341,0.005986147727272,0.9912,3.1998552,True,False,4.1464,3.1552,False,0.0012366,0.0006183,0.0
mp-640614,In2Si(AgSe3)2,22,In4 Si2 Ag4 Se12,5.288207860690376,-4.091682038181818,-0.673044789157196,0.009403124545456,0.476,2.68591003,True,False,3.0915,2.6155,False,0.0007356,0.0003678,0.0
mp-1204104,SiAgH16C7S3(OF)3,136,Si4 Ag4 H64 C28 S12 O12 F12,1.578587286203843,-5.272529088823528,-0.5606046617401961,0.326422293501405,3.2777,2.23149483,False,False,2.2315,-1.0462,False,0.1893858,0.04734645,0.0
mp-560584,Si2Ag6O7,45,Si6 Ag18 O21,6.044080032621714,-5.6213634500000005,-1.451764172333332,0.046748679888886,0.174199999999999,2.03278278,True,False,2.1296,1.9554,False,0.0002672,8.906666666666667e-05,0.0
mp-561313,Si2Ag6O7,30,Si4 Ag12 O14,6.352587678063403,-5.615029139666666,-1.445429861999999,0.053082990222219,0.3115,2.17668448,False,False,2.3652,2.0537,False,0.001658,0.000829,0.0
mp-10668,Yb(SiAg)2,5,Yb1 Si2 Ag2,8.231686088970346,-19.712198812,-0.354466358999999,0.024364975333323,0.0,4.47917321,False,True,,,False,0.0,0.0,0.0
mp-1206850,Dy(SiAg)2,5,Dy1 Si2 Ag2,7.895172297432657,-4.582872869999997,-0.351895480999995,0.0,0.0,5.86644834,False,True,,,False,0.0,0.0,0.0
mp-16237,La(SiAg)2,5,La1 Si2 Ag2,6.9069227635003845,-18.496798928,-0.495986191,0.0,0.0,7.02297222,False,True,,,False,8.5e-06,8.5e-06,0.0
mp-21287,Gd(SiAg)2,5,Gd1 Si2 Ag2,7.675095093215781,-6.501257827999998,-0.378731096666664,0.0,0.0,5.56994382,False,True,,,True,7.0647418,7.0647418,1.0
mp-22653,Eu(SiAg)2,5,Eu1 Si2 Ag2,7.237473062886595,-5.682298003999998,-0.317373337666664,0.0,0.0,4.83352068,False,True,,,True,6.8276603,6.8276603,1.0
mp-31203,Pr(SiAg)2,5,Pr1 Si2 Ag2,7.098814311097759,-4.670343640000001,-0.403947065,0.002789522666665,0.0,5.83897745,False,True,,,False,1e-07,1e-07,0.0
mp-31204,Nd(SiAg)2,5,Nd1 Si2 Ag2,7.233348994208417,-18.404103948,-0.468645455499998,0.0,0.0,5.7637208,False,True,,,False,4e-07,4e-07,0.0
mp-4614,Tb(SiAg)2,5,Tb1 Si2 Ag2,7.783069810092456,-4.601173270000001,-0.366298262,0.0,0.0,5.88973237,False,True,,,False,0.0,0.0,0.0
mp-5605,Ce(SiAg)2,5,Ce1 Si2 Ag2,7.101546870274799,-4.8585175660000015,-0.363825308666665,0.035831257666666,0.0,6.94442795,False,True,,,True,0.9461056,0.9461056,1.0
mp-567600,Sm(SiAg)2,5,Sm1 Si2 Ag2,7.468245541743599,-18.457573946,-0.459132385999998,0.0,0.0,5.7070575,False,True,,,False,1e-07,1e-07,0.0
mp-1248087,Si3Ag,8,Si6 Ag2,4.765314340794717,-11.473048431666667,0.446244300833333,0.446244300833333,0.0,7.22961738,False,True,,,False,0.0006343,0.00031715,0.0
mp-978524,Si3Ag,4,Si3 Ag1,4.987309022671237,-11.373299971666668,0.545992760833332,0.545992760833332,0.0,7.82485379,False,True,,,False,0.001555599999999,0.001555599999999,0.0
mp-978806,Si3Ag,8,Si6 Ag2,4.864093451866292,-11.349340872916668,0.569951859583333,0.569951859583333,0.0,7.47042484,False,True,,,False,1.7800000000000002e-05,8.9e-06,0.0
mp-29165,Li3Si3Ag2,16,Li6 Si6 Ag4,4.326033884587089,-3.496480685625,-0.035405929791666,0.116462740119047,0.0,5.03467707,False,True,,,False,0.015590199999999,0.007795099999999,0.0
